age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,TARGET,ID
53,blue-collar,married,basic.4y,,0,0,telephone,jun,tue,527,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10540
49,blue-collar,married,basic.9y,0,0,1,telephone,jun,tue,156,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10541
47,services,married,high.school,0,1,0,telephone,jun,tue,187,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10542
55,admin.,married,high.school,0,1,1,telephone,jun,tue,269,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10543
48,admin.,married,high.school,,1,0,telephone,jun,tue,306,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10544
38,admin.,single,university.degree,,0,0,telephone,jun,tue,556,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,10545
29,admin.,single,university.degree,0,0,0,telephone,jun,tue,71,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10546
54,admin.,married,university.degree,0,0,0,telephone,jun,tue,483,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10547
53,services,,,0,1,0,telephone,jun,tue,382,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10548
36,blue-collar,married,basic.4y,0,0,0,telephone,jun,tue,881,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10549
32,blue-collar,married,basic.6y,,0,0,telephone,jun,tue,404,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10550
24,blue-collar,married,basic.9y,,0,0,telephone,jun,tue,218,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10551
27,blue-collar,married,basic.9y,0,0,0,telephone,jun,tue,121,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10552
28,admin.,married,high.school,0,0,0,telephone,jun,tue,98,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10553
37,self-employed,married,basic.9y,0,0,0,telephone,jun,tue,243,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10554
36,technician,married,university.degree,0,0,0,telephone,jun,tue,181,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10555
27,self-employed,single,university.degree,0,0,0,telephone,jun,tue,139,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10557
42,services,married,high.school,,0,1,telephone,jun,tue,214,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10559
36,services,divorced,university.degree,0,0,0,telephone,jun,tue,198,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10560
39,unemployed,married,university.degree,0,0,0,telephone,jun,tue,132,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10561
32,self-employed,married,professional.course,0,0,0,telephone,jun,tue,129,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10562
30,technician,married,high.school,,0,0,telephone,jun,tue,491,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10563
32,blue-collar,married,basic.4y,,0,0,telephone,jun,tue,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10564
34,admin.,married,university.degree,0,1,1,telephone,jun,tue,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10565
50,management,single,university.degree,0,0,0,telephone,jun,tue,255,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10567
54,blue-collar,married,basic.9y,,0,0,telephone,jun,tue,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10568
47,housemaid,single,basic.4y,0,0,0,telephone,jun,tue,241,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10569
32,self-employed,married,professional.course,0,0,1,telephone,jun,tue,705,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10570
56,technician,married,professional.course,,0,0,telephone,jun,tue,134,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10571
30,admin.,single,high.school,,1,0,telephone,jun,tue,483,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10572
34,admin.,single,high.school,0,0,0,telephone,jun,tue,423,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10573
38,admin.,married,university.degree,0,1,0,telephone,jun,tue,43,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10574
49,admin.,divorced,university.degree,0,,,telephone,jun,tue,23,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10575
32,unemployed,single,high.school,,0,0,telephone,jun,tue,34,11,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10578
47,blue-collar,married,basic.6y,,1,0,telephone,jun,tue,388,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10579
36,technician,married,university.degree,0,0,0,telephone,jun,tue,107,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10580
50,management,married,high.school,,1,0,telephone,jun,tue,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10581
50,technician,married,professional.course,0,1,1,telephone,jun,tue,61,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10582
25,technician,married,high.school,0,0,0,telephone,jun,tue,157,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10583
31,blue-collar,married,basic.6y,0,1,1,telephone,jun,tue,105,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10585
38,admin.,single,basic.9y,0,0,0,telephone,jun,tue,98,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10586
45,technician,married,university.degree,0,1,0,telephone,jun,tue,189,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10587
38,technician,single,university.degree,0,0,0,telephone,jun,tue,206,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10589
36,blue-collar,married,basic.9y,0,,,telephone,jun,tue,174,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10590
36,blue-collar,married,basic.9y,0,,,telephone,jun,tue,30,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10591
53,management,married,university.degree,,0,0,telephone,jun,tue,68,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10592
45,admin.,married,high.school,0,1,0,telephone,jun,tue,174,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10593
34,management,married,university.degree,0,1,0,telephone,jun,tue,150,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10594
49,blue-collar,married,basic.9y,,0,1,telephone,jun,tue,64,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10596
31,technician,single,university.degree,0,0,0,telephone,jun,tue,91,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10597
38,management,married,high.school,,1,0,telephone,jun,tue,77,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10598
57,retired,single,professional.course,0,0,1,telephone,jun,tue,78,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10599
49,blue-collar,married,basic.9y,0,1,0,telephone,jun,tue,79,31,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10600
51,blue-collar,married,basic.4y,,1,0,telephone,jun,tue,85,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10601
39,admin.,divorced,high.school,0,0,0,telephone,jun,tue,139,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10602
54,management,married,university.degree,0,1,0,telephone,jun,tue,89,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10603
52,services,married,high.school,0,1,0,telephone,jun,tue,168,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10604
46,blue-collar,married,university.degree,0,1,1,telephone,jun,tue,436,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10605
41,technician,married,university.degree,0,0,0,telephone,jun,tue,88,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10606
40,admin.,married,high.school,0,,,telephone,jun,tue,43,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10607
38,blue-collar,married,basic.9y,,1,0,telephone,jun,tue,156,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10608
37,blue-collar,married,high.school,0,1,0,telephone,jun,tue,171,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10609
48,blue-collar,married,basic.6y,0,1,0,telephone,jun,tue,130,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10611
32,self-employed,married,basic.9y,0,,,telephone,jun,tue,120,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10614
35,blue-collar,married,basic.9y,0,1,0,telephone,jun,tue,79,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10616
33,blue-collar,married,basic.9y,,0,1,telephone,jun,tue,321,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10617
37,technician,married,professional.course,,1,1,telephone,jun,tue,192,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10618
36,technician,married,high.school,0,0,0,telephone,jun,tue,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10619
39,blue-collar,married,basic.6y,0,1,0,telephone,jun,tue,108,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10620
33,entrepreneur,married,university.degree,0,1,0,telephone,jun,tue,187,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10621
45,,married,,0,0,0,telephone,jun,tue,164,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10622
44,technician,single,,0,1,0,telephone,jun,tue,445,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10624
42,blue-collar,married,basic.9y,,0,0,telephone,jun,tue,41,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10625
32,management,single,university.degree,0,1,0,telephone,jun,tue,344,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10626
37,admin.,married,high.school,0,1,0,telephone,jun,tue,167,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10627
39,unemployed,married,basic.9y,,1,0,telephone,jun,tue,605,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10628
42,blue-collar,divorced,high.school,0,1,0,telephone,jun,tue,226,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10629
30,technician,single,university.degree,0,0,0,telephone,jun,tue,179,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10630
33,unemployed,divorced,professional.course,0,1,0,telephone,jun,tue,353,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10631
43,technician,married,professional.course,0,0,0,telephone,jun,tue,161,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10633
56,housemaid,divorced,basic.4y,,1,0,telephone,jun,tue,77,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10634
38,admin.,married,university.degree,0,0,1,telephone,jun,tue,346,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10635
51,blue-collar,married,basic.4y,,0,1,telephone,jun,tue,781,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,10636
44,admin.,divorced,high.school,,0,0,telephone,jun,tue,81,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10637
36,management,married,university.degree,0,1,0,telephone,jun,tue,269,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10638
41,services,married,high.school,,1,1,telephone,jun,tue,31,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10639
39,student,single,,0,1,0,telephone,jun,tue,367,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10640
32,technician,married,professional.course,0,1,0,telephone,jun,tue,229,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10641
49,admin.,single,,,,,telephone,jun,tue,479,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10642
47,admin.,married,university.degree,0,0,1,telephone,jun,tue,24,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10643
33,blue-collar,married,basic.9y,0,0,1,telephone,jun,tue,16,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10644
47,technician,married,professional.course,0,0,0,telephone,jun,tue,88,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10645
37,blue-collar,married,basic.6y,,0,0,telephone,jun,tue,714,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10646
45,admin.,divorced,university.degree,,1,0,telephone,jun,tue,205,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10647
57,housemaid,married,basic.6y,,0,0,telephone,jun,tue,986,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10649
57,self-employed,married,,,1,0,telephone,jun,tue,279,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10650
31,admin.,married,high.school,0,1,0,telephone,jun,tue,166,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10651
35,blue-collar,married,basic.6y,0,0,0,telephone,jun,tue,92,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10652
58,retired,married,basic.4y,0,1,0,telephone,jun,tue,254,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10653
57,management,divorced,university.degree,,1,1,telephone,jun,tue,236,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10654
30,technician,single,professional.course,0,0,0,telephone,jun,tue,19,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10655
50,admin.,married,university.degree,,1,0,telephone,jun,tue,93,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10656
43,unemployed,married,basic.9y,,1,0,telephone,jun,tue,200,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10657
33,technician,married,university.degree,0,0,0,telephone,jun,tue,176,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10658
32,admin.,single,university.degree,0,1,0,telephone,jun,tue,1162,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10659
28,entrepreneur,married,basic.9y,0,1,0,telephone,jun,tue,1848,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,10660
30,self-employed,single,university.degree,0,0,1,telephone,jun,tue,74,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10661
37,management,married,university.degree,0,0,0,telephone,jun,tue,490,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,10662
50,services,divorced,high.school,0,0,0,telephone,jun,tue,291,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10663
31,blue-collar,married,basic.9y,,1,0,telephone,jun,tue,1051,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,10664
27,housemaid,married,basic.9y,,1,0,telephone,jun,tue,614,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10665
35,services,single,high.school,,1,0,telephone,jun,tue,437,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10666
22,student,single,high.school,0,,,telephone,jun,tue,1199,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10667
50,blue-collar,married,basic.4y,,0,0,telephone,jun,tue,209,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10668
37,technician,married,high.school,,1,0,telephone,jun,tue,115,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10669
25,unemployed,single,high.school,,1,0,telephone,jun,tue,292,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10670
40,admin.,married,university.degree,0,1,0,telephone,jun,tue,370,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10671
50,blue-collar,divorced,basic.9y,,0,0,telephone,jun,tue,108,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10673
43,admin.,single,high.school,0,0,1,telephone,jun,tue,495,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10674
60,self-employed,married,professional.course,,0,0,telephone,jun,tue,247,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10675
44,technician,married,professional.course,0,1,0,telephone,jun,tue,57,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10676
33,services,married,high.school,,1,0,telephone,jun,tue,1345,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,10677
55,retired,married,professional.course,0,0,1,telephone,jun,tue,107,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10678
45,blue-collar,married,basic.6y,,0,0,telephone,jun,tue,171,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10679
33,technician,single,professional.course,0,1,0,telephone,jun,tue,66,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10680
56,unemployed,divorced,university.degree,,1,0,telephone,jun,tue,447,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10681
54,technician,married,professional.course,0,1,0,telephone,jun,tue,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10682
53,blue-collar,married,basic.9y,0,0,1,telephone,jun,tue,668,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10683
41,admin.,divorced,high.school,0,1,0,telephone,jun,tue,204,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10684
28,student,single,high.school,,0,0,telephone,jun,tue,256,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10685
52,blue-collar,divorced,high.school,0,0,0,telephone,jun,tue,676,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,10686
27,services,single,high.school,0,1,0,telephone,jun,tue,170,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10687
28,technician,single,professional.course,0,0,1,telephone,jun,tue,63,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10688
40,technician,married,basic.9y,,1,0,telephone,jun,tue,168,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10689
59,blue-collar,married,basic.6y,0,1,0,telephone,jun,tue,133,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10690
35,technician,married,professional.course,0,1,0,telephone,jun,tue,117,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10693
52,technician,married,high.school,0,0,0,telephone,jun,tue,572,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10694
38,admin.,single,,,0,0,telephone,jun,tue,681,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10695
47,technician,married,professional.course,0,1,0,telephone,jun,tue,59,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10696
37,services,divorced,high.school,0,1,0,telephone,jun,tue,42,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10697
32,self-employed,married,basic.9y,0,1,1,telephone,jun,tue,408,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10698
48,blue-collar,married,,,1,1,telephone,jun,tue,127,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10699
39,blue-collar,married,high.school,0,1,1,telephone,jun,tue,314,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10700
33,admin.,married,university.degree,0,0,1,telephone,jun,tue,277,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10701
36,entrepreneur,single,university.degree,0,0,0,telephone,jun,tue,140,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10702
50,entrepreneur,married,university.degree,0,0,0,telephone,jun,tue,424,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10703
37,admin.,single,high.school,0,1,1,telephone,jun,tue,159,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10704
30,entrepreneur,married,professional.course,0,1,0,telephone,jun,tue,775,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,10705
57,self-employed,married,university.degree,,0,0,telephone,jun,tue,187,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10706
36,blue-collar,married,professional.course,,1,1,telephone,jun,tue,102,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10707
30,self-employed,single,university.degree,0,1,0,telephone,jun,tue,2621,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,10708
50,admin.,married,high.school,0,1,0,telephone,jun,tue,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10710
29,services,married,high.school,0,0,0,telephone,jun,tue,200,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10711
46,services,married,professional.course,0,0,0,telephone,jun,tue,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10712
50,admin.,married,high.school,,1,0,telephone,jun,tue,85,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10714
45,management,married,university.degree,0,1,0,telephone,jun,tue,134,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10715
47,admin.,married,university.degree,0,1,0,telephone,jun,tue,50,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10716
51,services,married,high.school,0,0,0,telephone,jun,tue,236,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10721
55,technician,married,basic.9y,0,1,0,telephone,jun,tue,183,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10722
43,technician,married,professional.course,0,1,0,telephone,jun,tue,41,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10724
40,services,married,basic.6y,,0,1,telephone,jun,tue,39,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10725
32,services,married,basic.9y,0,0,0,telephone,jun,tue,138,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10726
43,admin.,married,university.degree,0,1,0,telephone,jun,tue,411,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10727
56,retired,married,basic.4y,0,0,0,telephone,jun,tue,394,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10728
26,blue-collar,married,basic.9y,0,1,0,telephone,jun,tue,209,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10729
26,admin.,married,high.school,0,1,0,telephone,jun,tue,266,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10730
36,self-employed,married,university.degree,0,1,0,telephone,jun,tue,134,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10731
38,admin.,married,university.degree,0,0,0,telephone,jun,tue,311,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10732
39,admin.,married,high.school,0,0,0,telephone,jun,tue,93,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10735
50,management,married,basic.4y,,0,0,telephone,jun,tue,847,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10736
40,admin.,married,high.school,,0,0,telephone,jun,tue,675,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10737
50,housemaid,divorced,basic.4y,,1,1,telephone,jun,tue,273,27,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10738
33,admin.,single,high.school,,0,1,telephone,jun,tue,162,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10739
54,admin.,divorced,university.degree,0,0,0,telephone,jun,tue,213,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10740
29,admin.,single,university.degree,0,0,0,telephone,jun,tue,641,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10741
33,admin.,single,university.degree,0,1,0,telephone,jun,tue,61,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10742
29,student,married,high.school,0,0,1,telephone,jun,tue,136,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10743
57,blue-collar,married,basic.4y,,0,0,telephone,jun,tue,332,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10745
28,services,single,high.school,0,0,0,telephone,jun,tue,406,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10747
35,admin.,married,university.degree,0,0,1,telephone,jun,tue,544,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10748
35,self-employed,married,basic.9y,0,1,0,telephone,jun,tue,363,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10749
50,blue-collar,single,basic.9y,,0,0,telephone,jun,tue,756,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,10750
